review_id,product_id,product_name,rating,contents,created_at,like_count,구매컬러,구매사이즈,사이즈,퀄리티,색감,키,몸무게,평소사이즈
62407674,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-16 02:40:32,0,화이트,,,,,153cm,43kg,
62398803,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-15 14:31:17,0,그레이,,,,,163cm,57kg,하의 29
62383007,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-15 06:38:39,0,블랙,,,,,150cm,49kg,하의 29
62383006,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-15 06:38:36,0,그레이,,,,,150cm,49kg,하의 29
62376094,165952537,[MADE]케미 조거 트레이닝 팬츠,5,뒷주머니 패치가 귀여움 길이도 맘에 들어서 하나 더사려고요,2026-04-15 02:46:27,0,오트밀,,잘 맞아요,만족해요,비슷해요,170cm,65kg,하의 30
62376070,165952537,[MADE]케미 조거 트레이닝 팬츠,5,뒷주머니 패치가 귀여워요 길이도 딱 좋음 베이지 사고 마음에 들어서 하나 더 삼,2026-04-15 02:45:41,0,블랙,,잘 맞아요,보통이에요,비슷해요,170cm,65kg,하의 30
62371199,165952537,[MADE]케미 조거 트레이닝 팬츠,5,핏예쁘고 편해서 좋아요 색깔별로 쟁여놓고싶어요,2026-04-14 22:55:04,0,블랙,,잘 맞아요,보통이에요,비슷해요,167cm,50kg,
62359673,165952537,[MADE]케미 조거 트레이닝 팬츠,4,조아요 근데 골반 부분이 좀 떠용 그래도 편해서 만족합니닷,2026-04-14 11:35:52,0,블랙,,잘 맞아요,보통이에요,비슷해요,160cm,53kg,하의 28
62350980,165952537,[MADE]케미 조거 트레이닝 팬츠,3,"기모버전 진짜 너무 잘입어서 믿고 여기서 또 트레이닝 구입해써요 기모버전 2년입어도 멀쩡 탄탄쓰ㅋㅋ
이 트레이닝이 엉덩이가 예뻐서 픽했는데 근데 이거는 좀 마니 크네여ㅠㅠ허리도 통도 길이도 밑위밑단 시보리도 커서...몇발짝 걸으면 시보리 발목에서 고정이 안되고 발 아치까지 내려와서 계속 밟혀요 맨발일 경우에! 근데 신발신거나 양말 신으면 안그럴것 같기도 해서 아쉽습니다ㅜㅜ 건조기 돌려야하나?ㅜㅜ밑단 시보리 더 쫀쫀하게 해주세요 아니면 투웨이로 해주세요 제발요 투웨이~~~!~!~!!그레이도 사고픈데 이점이 걸려서 그냥 기본 유명한거 사야겠어요ㅠ ",2026-04-14 07:00:43,0,오트밀,,커요,보통이에요,비슷해요,160cm,47kg,하의 25
62330455,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-13 08:16:21,0,연그레이,,,,,170cm,66kg,하의 30
62329073,165952537,[MADE]케미 조거 트레이닝 팬츠,5,"허리는 맞아요 근데 통이 진짜 크더라구요
제가 입으니깐 알라딘 바지가 되어버렸어요 ㅠ
하지만 편안하고 여름 제외하고 입을 수 있는 두께 인것? 같아요 겨울넨 히트텍 입고 입어도 될듯요👍",2026-04-13 07:09:43,0,그레이,,커요,만족해요,비슷해요,164cm,48kg,하의 26
62315664,165952537,[MADE]케미 조거 트레이닝 팬츠,4,정말 최고예요,2026-04-12 14:43:37,0,그레이,,,,,,,
