review_id,product_id,product_name,rating,contents,created_at,like_count,구매컬러,구매사이즈,사이즈,퀄리티,색감,키,몸무게,평소사이즈
61625307,168626021,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠-봄신상-하체커버-하이웨스트),5,편하고 좋은데 다른 쇼핑몰에선 가격이 더 싼거 보구 살짝 아쉬웠어용 그래두 예뻐서 만조쿠용,2026-03-21 3:14,0,블랙(black),F,잘 맞아요,만족해요,비슷해요,163cm,55kg,하의 28
61591589,168857738,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠),5,정말 최고예요,2026-03-19 13:15,0,메란지(melange),F,,,,160cm,60kg,하의 34
61573992,168626021,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠-봄신상-하체커버-하이웨스트),5,정말 최고예요,2026-03-19 2:27,0,블랙(black),F,,,,162cm,80kg,하의 38
61534964,168857738,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠),5,프리사이즈라 좀 걱정했는데 생각보다 너무 커서 당황했지만 이쁘고 퀄리티가 너무 좋아요!!,2026-03-17 13:23,0,메란지(melange),F,커요,만족해요,비슷해요,164cm,75kg,하의 31
61495001,168626021,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠-봄신상-하체커버-하이웨스트),5,정말 최고예요,2026-03-15 18:44,0,블랙(black),F,,,,171cm,62kg,하의 30
61493720,168626021,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠-봄신상-하체커버-하이웨스트),5,정말 최고예요,2026-03-15 15:31,0,화이트(white),F,,,,171cm,99kg,하의 36
61493719,168626021,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠-봄신상-하체커버-하이웨스트),5,정말 최고예요,2026-03-15 15:31,0,브라운(brown),F,,,,171cm,99kg,하의 36
61446825,168857738,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠),5,"아주 만족입니다아아아!!핏만족이용!!!🫶🏻🫶🏻🫶🏻
다음에도 구매각이요!
체형이큰편이지만 핏도 이쁘고 분위기 뿜뿜",2026-03-13 14:31,0,블랙(black),F,잘 맞아요,만족해요,비슷해요,160cm,80kg,하의 32
61255153,168626021,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠-봄신상-하체커버-하이웨스트),5,원하는 핏의 바지를 찾았습니다! 프리 사이즈라 걱정했는데 너무 마음에 들어요,2026-03-05 21:38,0,메란지(melange),F,커요,만족해요,비슷해요,170cm,78kg,하의 29
61229709,168626021,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠-봄신상-하체커버-하이웨스트),5,"사이즈 아주 넉넉하고 입기 편합니다
허벅지 살 안보이거 이뻐요
기장은 조금 줄여야겠지만 만족합니다
잘 입겠습니다~!",2026-03-05 0:30,0,화이트(white),F,커요,보통이에요,비슷해요,,,
61127962,168626021,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠-봄신상-하체커버-하이웨스트),5,휘뚜루마뚜루잘입을거같아여!봄가을용으로 체고,2026-02-27 12:26,0,블랙(black),F,잘 맞아요,보통이에요,비슷해요,,,
61106693,168626021,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠-봄신상-하체커버-하이웨스트),5,바지 통 널널하고 핏도 좋고 다 최고입니다!! 물론 길이가 긴건 어쩔 수 없네요 하비? 상비? 그냥 비만? 다들 이거 사시길 허리도 쫙쫙 늘어남요,2026-02-26 13:42,3,메란지(melange),F,잘 맞아요,보통이에요,비슷해요,159cm,78kg,하의 40 이상
61093270,168626021,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠-봄신상-하체커버-하이웨스트),5,정말 최고예요,2026-02-26 5:27,0,블랙(black),F,,,,163cm,85kg,하의 36
61074156,168626021,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠-봄신상-하체커버-하이웨스트),5,정말 최고예요,2026-02-25 10:49,0,화이트(white),F,,,,167cm,67kg,하의 33
61074155,168626021,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠-봄신상-하체커버-하이웨스트),5,정말 최고예요,2026-02-25 10:49,0,카키(khaki),F,,,,167cm,67kg,하의 33
60987206,168626021,[6컬러🌈][하체커버/트렌디] 디에노 벌룬핏 디링 핀턱 밴딩 와이드 롱팬츠(44~110) (빅사이즈팬츠-밴딩팬츠-와이드팬츠-빅사이즈바지-체형커버-데일리-캐주얼-롱팬츠-간절기팬츠-봄신상-하체커버-하이웨스트),5,정말 최고예요,2026-02-22 3:40,0,메란지(melange),F,,,,174cm,56kg,하의 29
