review_id,type,typeName,content,grade,createDate,likeCount,goodsNo,goodsName,brandName,brandEnglishName,brand,brandBestYn,goodsCreateDate,goodsOption,option_color,option_size,userNickName,reviewSex,userHeight,userWeight,userLevel,commentCount,commentReplyCount,isFirstReview,orderOptionNo,channelSource,review_image_urls,product_image_url,사이즈,화면 대비 색감,퀄리티,신축성
83742256,general,일반,저에게 약건 크고 길지만 그래도 예쁜것 같아요. 부해보이는것만 빼면 맘에드네요.,3,2026-04-17T02:30:11.000+09:00,0,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,친절한시드니힙본,여성,158,46,3,0,0,1,410559666,musinsa,,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,많이 큼,화면과 비슷,보통,적당함
83352781,general,일반,키작녀는 시도도 하지마삼.. 패치 잇는부분 간지러움… 기장 겁나 김… 166/55인데도 기장 끌고 댕김..참고하삼,2,2026-04-01T00:06:58.000+09:00,0,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,unique0418,여성,166,53,5,0,0,1,408823031,musinsa,,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,조금 큼,화면과 비슷,나쁨,강함
83140416,general,일반,진짜 이게 이 가격이란게 믿어지지가 않아요 진짜 중국산 한 만원 이만원 재질이에요 핏은 예쁜데 재질너무 어이가없어요..ㅠㅠ,2,2026-03-22T14:26:25.000+09:00,0,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,Aisosowp,여성,158,55,3,2,0,1,407600389,musinsa,,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,정사이즈,화면과 비슷,나쁨,강함
82589911,general,일반,이안 입은거 보고 계속 기다렸다가 나오자마자 샀는데 너무 맘에 들어요~!! 핏도 커브드? 느낌으로 이뿌고 배색이랑 패치 다 맘에들어요!! 오늘 입고나갔는데 이뿌다는 소리 많이 들었어요!!!,5,2026-02-26T21:34:21.000+09:00,3,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,ghkdl!,여성,167,53,6,1,0,1,406100806,musinsa,https:/data/estimate/5906086_0/68e56ee0b399434daebb287ebb40789f.jpg,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,정사이즈,화면과 비슷,매우 좋음,적당함
82970654,general,일반,진짜 너무너무 급하게 필요해서 문의 드렸는데 진짜 빠르게 처리해주시고 날짜까지 맞춰서 보내주셔서 너무 잘 입엇습니다!! 진짜 너무 이쁘고 쌔깅 갱 가능합니다 진짜 너무 감사합니다ㅜㅜ🤩🥹,5,2026-03-15T16:46:10.000+09:00,3,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,ciggavag,여성,170,50,3,1,0,1,408545392,musinsa,,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,정사이즈,화면과 비슷,매우 좋음,매우 강함
83096245,general,일반,좋아요 배송이 조금 걸렸지만 망족해요 바지엄청길어영,5,2026-03-20T14:57:22.000+09:00,2,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,햄스터의햄스트링,여성,158,52,5,3,0,1,407607993,musinsa,,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,조금 큼,화면과 비슷,보통,강함
82912688,general,일반,실물 이쁘고 되게 힙한 디자인인데 와팬 미감이 별로 좋진 않음,5,2026-03-12T22:51:51.000+09:00,2,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,예민한오슬로퍼프,여성,168,2,4,0,0,1,406108315,musinsa,,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,조금 큼,화면과 비슷,나쁨,적당함
83644295,general,일반,밴딩있어서 키가 작아도 입을 수 있어요 핏도 ㄱㅊ고 디자인도 이뻐요 근데 안에 바지 재질이 거칠어요…ㅜㅜ,4,2026-04-13T11:27:28.000+09:00,2,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,젼2ㅣ,여성,154,40,3,3,1,1,414832745,musinsa,,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,조금 큼,화면과 비슷,보통,적당함
83581189,general,일반,예쁜데 너무너무 길다 그래서 스트링 쪼여서 입어야해용,5,2026-04-10T14:25:49.000+09:00,2,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,yun_2.,여성,161,47,6,2,0,1,413231041,musinsa,,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,조금 큼,화면과 비슷,보통,적당함
83407673,general,일반,조금 얇긴한데 스트링 조이면 사이즈도 잘 맞고 핏이 특히 이뻐요,5,2026-04-03T00:46:07.000+09:00,2,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,젠틀한북촌프릴,여성,157,44,1,2,0,1,412585624,musinsa,,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,조금 큼,화면과 비슷,보통,적당함
83309893,general,일반,출시 전부터 너무 너무 사고 싶었는데 드디어 삿어요 🩷 여름에 짧은 반팔티랑 입으면 진짜 너무 예쁠 것 같아요 👊🏻👊🏻,4,2026-03-30T00:13:23.000+09:00,2,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,기멍지,여성,169,59,3,1,0,1,411977082,musinsa,,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,정사이즈,화면과 비슷,보통,강함
83279590,general,일반,"산것중 젤맘에듭니다 
고민고민 무신사 사이트 보느라 목아팟는데 
다른색도 가야겟네요",5,2026-03-28T17:08:12.000+09:00,2,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,아이보리풀오버,여성,165,54,3,1,0,1,411932648,musinsa,,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,정사이즈,화면과 비슷,매우 좋음,적당함
83125904,general,일반,생각보다 크고 생각보다 길어요 상의 짧은거 입고 입으면 귀여울듯,5,2026-03-21T20:29:12.000+09:00,2,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,마에다수민,여성,168,57,5,1,0,1,408961477,musinsa,,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,정사이즈,화면과 비슷,보통,적당함
83327496,general,일반,무릎 튀어나옴 재질도 흐물흐물함. 그래도 여름에 새깅하면 이쁠듯,4,2026-03-30T22:36:58.000+09:00,0,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,선명한뉴욕롱패딩,여성,167,55,3,0,0,1,411488002,musinsa,,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,조금 큼,밝음,나쁨,매우 강함
