review_id,product_id,product_name,rating,contents,created_at,like_count,구매컬러,구매사이즈,사이즈,퀄리티,색감,키,몸무게,평소사이즈
62056300,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,제가 입은거 보고 엄마가 괜찮은거 같다고 구매해달라고해서 구매했어요,2026-04-04 00:04:55,0,블랙,,잘 맞아요,만족해요,비슷해요,163cm,58kg,하의 27
62056298,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,이미 블랙으로 구매하고 마음에 들어서 하나 더 구매했어요,2026-04-04 00:04:53,0,딥그레이,,잘 맞아요,만족해요,비슷해요,163cm,58kg,하의 27
62014051,157665841,[무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,입었을때 핏도 괜찮고 가볍고 편합니다~ 데일리로 잘 입고 다닐 수 있을 것 같아서 마음에 듭니다¡ 빠른 배송 감사합니다!,2026-04-02 10:22:02,0,블랙,,잘 맞아요,보통이에요,비슷해요,161cm,,
62012870,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,3,"하.. 구매하신 선생님들 말을 믿었어야 했는데..
진짜 개ㅐㅐㅐ 길어요 청바지 107이면 잘 맞아서
이것도 길이가 똑같길래 리뷰 무시하고 롱으로 샀더니..
미안합니다 리뷰가 정답을 알려주는데도 무시했습니다
그리구 이거 프리인데도 사이즈가 마니 낭낭합니다
슬랙스처럼 입는게 아니라 그냥 츄리닝? 느낌나요
길이 진자 왜케 길어.. 170 이하면 베이직사세요 ㅜ
168에 다리 진짜 긴 편인데 약간 끌려요 바닥청소 가넝
허리 조임도 없고 편하긴 편해서 그냥 입을게용 흡",2026-04-02 09:38:38,0,블랙,,커요,보통이에요,비슷해요,168cm,52kg,하의 26
61994342,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-04-01 16:30:13,0,블랙,,,,,168cm,64kg,하의 29
61974069,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,4,정말 최고예요,2026-04-01 06:52:54,0,블랙,,,,,,,
61969578,157665841,[무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,봄 가을에 입기 딱 좋은 두께에요 재질도 부드러워서 좋아요 키가커서 보통 롱 입는데 후기에 길단 얘기가 많아서 노말했더니 살짝 짧아오 ㅜ,2026-04-01 05:17:17,0,블랙,,잘 맞아요,만족해요,비슷해요,169cm,55kg,하의 28
61958241,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,3,"ㅋㅋ 재질 머선일 
건조기 돌리고 나니까 보풀 머선일
가격이 저렴한 것도 아니었어서 황당ㅠ
",2026-03-31 17:34:36,0,블랙,,잘 맞아요,보통이에요,비슷해요,168cm,58kg,하의 28
61940912,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,4,키작아서 바지 수선 필수인데 숏 버전있어서 너무 너무 좋아요 ㅎㅎ 배송빠르고 착용감도 부드럽고 요즘입기 딱이에요 !! ,2026-03-31 08:25:16,0,블랙,,잘 맞아요,보통이에요,비슷해요,155cm,55kg,하의 28
61925776,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"하나 사서 받고 입자마자 진짜 딱 제가 좋아한 스타일이라 바로 1장 더 샀어요. 키 168 기준 운동화 신었을 때 길이가 쫌 길어서 내일 수선 맡기려구요.
너무 이뻐요 ㅠ ㅠ",2026-03-30 15:19:59,0,블랙,,잘 맞아요,만족해요,비슷해요,168cm,64kg,
61924655,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,키가 큰 편인데 다른 사이트들 롱기장은 롱기장으로 되어있어도 저한테 좀 짧더라구요. 슬앤도 롱기장 짧은 게 좀 있긴하지만 맞는 기장도 있어서 너무 좋아요.부츠컷 트레이닝을 찾고 있었는데 어떤 것들은 엉덩이쪽ㅇ 너무 타이트하게 붙어서 좀 부담스럼더라구요. 요건 슬림하게 핏이 붙어서 예쁘지만 부담스럽지 않아 너무 맘에 듭니다!,2026-03-30 14:29:49,0,블랙,,잘 맞아요,만족해요,비슷해요,172cm,54kg,하의 28
61923504,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,3,요새 브랜드 청바지도 세일 많이하다보니 비싸게 느껴져요 글구 청바지 102cm는 진짜 긴 느낌이 없는데 이건 긴 느낌이 들어요 빨면 줄어들었으면 좋겠네요 ㅠ 기장이 숏은 짧고 롱은 애매하게 길고 ㅠ 근데 진짜 짱부드러워요,2026-03-30 13:51:59,0,블랙,,잘 맞아요,보통이에요,비슷해요,160cm,55kg,하의 28
61909108,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,3,"키 168-169인데 길이가 너무너무 길어요..
땅에 끌릴까봐 한복치마처럼 바지 움켜쥐고다님; ㅜ
바지 자체는 무난함!
반품 귀찮아서 롱버전은 가족주고 베이직 버전으로 추가 구매했어요
",2026-03-30 04:46:28,0,블랙,,커요,보통이에요,비슷해요,175cm,61kg,하의 30
61868691,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,3,여행갈때 비행기에서부터 편하게입어서 좋았으나 반나절 지날때쯤 보풀이 엄청생겨서 ㅠ 흑흑 더 튼튼한 원단으로 나오면 좋겠어여 핏이나 길이감 다 완벽한데 아쉬워라..!!!!,2026-03-28 16:12:47,0,블랙,,잘 맞아요,보통이에요,비슷해요,162cm,58kg,하의 27
61857631,157665841,[무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-28 10:11:18,0,블랙,,,,,156cm,47kg,하의 23
61853519,157665841,[무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,주머니 있는거 너무 좋고 추리닝 같은 느낌 없고 허리 살짝 크긴하지먼 그래도 못 입을정도 아니라서 만족하고요! (오히려 무한리필용 바지로 딱일수도) 길이감도 숏이 딱 좋네요,2026-03-28 07:49:43,0,블랙,,잘 맞아요,만족해요,비슷해요,160cm,43kg,하의 26
61850618,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,바지가 살짝 길어서 건조기 돌렸더니 딱 좋게 줄어들었어요 마음에 들어요~,2026-03-28 06:37:21,0,블랙,,잘 맞아요,만족해요,비슷해요,161cm,52kg,하의 26
61845062,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,이름대로 치즈처럼 완전 쫀득해요 그렇다고 완전 흐물거리는 제질도 아니고 적당히 라인 잡아주면서 편하게 입을 수 있는 옷이예요!! 요즘 살쪄서 159/60 스트레이트 체형인데 숏 라지 사이즈로 하니 딱 좋아요 걸어다닐때 끌리는 길이가 싫어서 숏 했는데 딱 발등 덮는 정도라 길이도 만족해요 !!,2026-03-28 04:20:41,0,블랙,,잘 맞아요,만족해요,비슷해요,159cm,58kg,하의 28
61840697,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,길이감도 좋고 너무 편하고 좋아요 다른색상도 구매할 예정이에요,2026-03-28 00:57:00,0,블랙,,잘 맞아요,만족해요,비슷해요,163cm,58kg,하의 27
61839741,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,너무 편하고 적당히 얇아서 앞으로도 잘 입고 다닐 거 같아요! 부츠컷으로 퍼지는 핏이라 마음에 듭니다 다른 컬러로 재구매 하려구요,2026-03-28 00:05:52,0,블랙,,잘 맞아요,만족해요,비슷해요,157cm,45kg,하의 25
61825257,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-27 09:40:14,0,블랙,,,,,164cm,53kg,하의 27
61822361,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"근데 저에게는 너무 길어요ㅠㅠㅠ,,,, 160이하이신분들은 살짝 길게 입고싶으셔도 무조건 숏 구매하세요!ㅠㅠ",2026-03-27 07:57:21,0,블랙,,잘 맞아요,만족해요,비슷해요,156cm,48kg,하의 26
61811799,157665841,[무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-27 03:01:22,0,블랙,,,,,160cm,50kg,하의 26
61808096,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,4,정말 최고예요,2026-03-27 00:23:09,0,블랙,,,,,163cm,46kg,하의 26
61730018,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"허리고무줄이 짱짱해요, 재질도 나쁘지않고 좋아요! 주머니가 있어서 좋구요 일단 핏은 예뻐요, 제가 옷을 66~77입고 하체에 살이많아서 좀 엉덩이랑 허벅지가 너무 딱맞아서 부담스러울수도있긴한데 또 그에비해 아랫배나 와이존이 많이 부각되지 않더라구요~ 제가 키가 168이라 롱으로 시켰는데 다리도 좀 긴편인데 길이가 많이길어요 아무리 구두신는다해도 최소 한단은 잘라야할거같아서 수선해서 입으려구요! 두깨가 좀 있는편이라 여름에는못입어요, 오히려 차라리 겨울에 입엇으면 입었지 여름엔 절대안되요ㅋㅋ 봄가을에 최적화된 바지입니다,",2026-03-24 22:47:29,0,블랙,,잘 맞아요,보통이에요,비슷해요,168cm,70kg,하의 30
61727529,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,4,정말 최고예요,2026-03-24 16:02:24,0,딥그레이,,,,,161cm,54kg,하의 27
61720059,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,사이즈가 사알짝 큰 느낌? 부츠컷도 세미 느낌은 아닌거같고.. 말고 크게 거슬리는건 없어서 잘 입을듯요~,2026-03-24 12:31:02,0,블랙,,커요,보통이에요,비슷해요,163cm,52kg,하의 29
61706285,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,차콜컬어 트레이닝 펜츠츨 시고 싶어서 여러군데에서 보가가 야기가 저럄하고 퍙도 좋아서 규매해봤어요 힛 이쁘고 맘에 들어오,2026-03-24 05:27:37,0,딥그레이,,잘 맞아요,보통이에요,비슷해요,170cm,58kg,하의 27
61701454,157665841,[오픈할인/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size (무료배송),5,"겨울에 완전 잘 입고 다녔었어요 얇은데 기모까지있고
가벼워서 집앞나갈때 자주입었었네요",2026-03-24 01:48:05,0,(기모)블랙,,잘 맞아요,만족해요,비슷해요,167cm,67kg,하의 28
61699231,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,2,정말 최고예요,2026-03-23 23:46:43,0,블랙,,,,,160cm,45kg,하의 25
61684553,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-23 10:09:54,0,블랙,,,,,162cm,50kg,하의 26
61654680,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-22 07:12:18,0,블랙,,,,,,,
61650991,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,검은색 사고 마음에 들어서 그레이까지 구매했어요 ㅎㅎ ,2026-03-22 04:58:07,0,딥그레이,,잘 맞아요,보통이에요,비슷해요,175cm,75kg,하의 33
61632356,157665841,[무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-21 07:34:21,0,블랙,,,,,158cm,43kg,하의 25
61625333,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,좋아요 무난 주말에 입기 좋아요 편하게 너무 좋움 ㅋ 170기준 s도 조금 커요 애초에 넉넉하게 나온것같아요 사이즈가!!!,2026-03-21 03:16:06,0,블랙,,잘 맞아요,보통이에요,비슷해요,172cm,55kg,하의 23
61620793,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"이 바지는 깔뼐로 무조건 사려고요
찰랑거리는 느낌인데 또 힘 없는 원단은 아니라서 완전 츄리닝도 아니고 슬랙스 같기도 해요..!!
교복템 돼서 품절 전에 몇개 더 쟁일겁니당 ㅎㅎㅎ",2026-03-20 20:18:21,0,블랙,,잘 맞아요,만족해요,비슷해요,154cm,53kg,하의 25
