review_id,product_id,product_name,rating,contents,created_at,like_count,구매컬러,구매사이즈,사이즈,퀄리티,색감,키,몸무게,평소사이즈
61229915,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,4,163기준 기장 확인해주세요 그냥 잘 맞는 길이감 입니다! 소재는 날풀리는 지금부터 입기 좋아요! 그리고 주머니 있어서 넘 좋은데 생각했던 부츠컷 라인은 안나오고.. 일자와 부츠컷 사이정도라 아쉬워요오.. 여튼 편해서 휘뚤마뚤 잘 딥을것 갘아용,2026-03-05 00:53:15,1,블랙,,잘 맞아요,보통이에요,비슷해요,163cm,60kg,하의 30
61166263,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"실제로 핏이 사진보다 더 예뻐요
재질도 좋고 후들후들 예뻐요 생각보다 좀 얇지만 이제
봄여름에 너무 잘 입을거같아요~~
진짜 편하구요
다리 짧은 162라 숏/롱 엄청 고민하다가 숏 했는데 발등 딱 덮어서 딱 좋은 기장입니다
롱 했으면 후회했을뻔 ㅠ
넘 맘에듭니다!! 기모버전있으면 사고싶어요",2026-03-01 08:24:16,0,블랙,,잘 맞아요,만족해요,비슷해요,162cm,46kg,하의 25
61153446,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"몇몇 후기보고 걱정했는데, 주머니가 튀어나오거나 울퉁불퉁한거 없이 편하게 잘 맞아요! 소재와 길이감도 좋아서 자주 입을 것 같습니다 다만 y존이 울 수 있으니 타이트하게 구매하지 마시고 한치수 업 구매 추천드려요!",2026-02-28 15:04:10,0,블랙,,잘 맞아요,보통이에요,비슷해요,164cm,52kg,하의 28
60732601,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,핏개이쁨 개 라인이쁘고 길고 완벽해요 얇긴해도 입을만하고 꾸안꾸느낌으로도 입울수있어요~블랙업은 믿고 사욯ㅎㅎㅎ,2026-02-10 01:45:24,0,블랙,,잘 맞아요,보통이에요,비슷해요,163cm,50kg,하의 27
60623588,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"질도좋고 퀄리티도좋습니다
제가진짜 하비인데 쫀쫀하니잘늘어나고
허벅지는 딱붙어잇어용 잘삿어요 ㅎㅎ
배송도빠르고 블랙업 추천입니다 
여긴 돈안아까워융,,
다른데서 사만원주고 그레이로삿는데
거기보다 퀄이좋음",2026-02-05 01:12:52,0,블랙,,잘 맞아요,만족해요,비슷해요,158cm,60kg,하의 32
60621104,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"바지 엄청 편하고 좋아요! 길이도 딱이에요!
다만 바지가 조금 얇아서 겨울에는 못 입고 봄 가을에 입으면 좋을 것 같아요!",2026-02-04 22:33:38,0,블랙,,잘 맞아요,만족해요,비슷해요,161cm,50kg,하의 27
60500749,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,크고 긴데 넘맘에들어요 너무 와이드핏은싫은데 또 큼지막하게 오퍼핏으로 입고싶었거든요 ! 길고 크니깐 편하고 힙한데 부츠컷이라 너무 벙벙한느낌도 안들고 맘에 속들어요 ,2026-01-30 11:23:41,0,블랙,,커요,만족해요,비슷해요,170cm,53kg,하의 27
60477798,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"와웅!! 왜 인기많은지 알겠네요
입자마자 쫀득~하게 딱 핏되구요
왜 인기있고 주변에도 많이입는지 알겠네요
첫 부츠컷 도전이라 무난하게 트레이닝복 주문했는데
ㄹㅇ 무난하게 소화할 만한 부츠컷입니다
완전 회사템 동네산책 데이트 다할만한 무난템",2026-01-29 11:12:03,0,블랙,,잘 맞아요,만족해요,비슷해요,158cm,50kg,하의 28
60444032,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"조아요 맘에 듭니당 다리 긴편이라 첨 바지길이보고 숏이 온줄 알았는데 막상 입어보니 잘 맞네요!!
라인도 예쁘고 리뷰가 왜 다 좋은지 알겠어요",2026-01-28 06:58:48,0,블랙,,잘 맞아요,보통이에요,비슷해요,163cm,53kg,하의 26
60338301,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"핏 쩌러여 글구 다리 길어보여요
엉덩이도 엄청 이뻐보임!
후기보고 M, L 고민하다가 M 했어요. y존 부각도 없고 괜찮았어요.
하비/168/63인데도 M 괜찮아요! ㄱㄱ하세욘

아 롱이라 그런지 좀 긴것같긴해요. 나이키 높은 운동화 신으니까 갠차났어요.",2026-01-23 13:00:40,0,블랙,,잘 맞아요,보통이에요,비슷해요,168cm,60kg,하의 28
59909346,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"보풀은 잘나는데 건조기 돌려도 안줄어들어서 좋아요 롱기장 168기준 딱이에요!
사진은 히트텍 안에 입고 찍은거라 좀더부해보이는데 흐물핏에 아주 좋아요",2026-01-07 05:29:47,0,블랙,,잘 맞아요,보통이에요,비슷해요,168cm,51kg,하의 26
59338406,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,4,"예~~~전에 샀던 바지인데 보풀도 생기고 너무 잘입어서 팔고 있을까해서 찾아보니 팔더라구요!
세탁하다보면 길이가 많이는 아니어도 조금씩 줄길래 롱으로 샀어요! 밴딩부분이랑 소재가 전이랑 조금 다른거 같은데 그래도 만족입니다",2025-12-16 12:57:31,0,블랙,,잘 맞아요,만족해요,비슷해요,162cm,51kg,하의 27
